id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating
24391564,Condo in Vancouver · 2 bedrooms · 2 beds · 2 baths,2538574,Jaime,,Mount Pleasant,49.27193,-123.10172,entire home/apt,,180,0,,,1,0,0,,4.799709437963944
24396414,Rental unit in Vancouver · ★4.92 · 1 bedroom · 3 beds · 1 bath,6110016,Maria Theresa,,Downtown,49.27873,-123.10729,entire home/apt,125.0,2,39,2023-12-11,2.37,1,137,28,23-158419,4.92
24413898,Home in Vancouver · ★4.44 · 2 bedrooms · 3 beds · 1 bath,180062569,Kelly,,Renfrew-Collingwood,49.24881,-123.04398,entire home/apt,,2,86,2023-08-30,1.26,1,0,12,23-156894,4.44
24448342,Home in Vancouver · ★4.71 · Studio · 1 bed · 1 bath,29063125,Mary,,Kerrisdale,49.23357,-123.17007,entire home/apt,109.0,2,48,2023-11-26,0.7,1,64,22,23-263306,4.71
24450782,Guest suite in Vancouver · ★4.82 · 1 bedroom · 1 bed · 1 bath,28469375,Geraldine,,Kitsilano,49.27097,-123.18327,entire home/apt,105.0,3,221,2023-12-04,3.29,2,73,44,23-156719,4.82
24454936,Home in Vancouver · ★4.67 · 3 bedrooms · 3 beds · 2.5 baths,17872558,David,,Marpole,49.2125,-123.11411,private room,450.0,3,6,2023-01-01,0.11,6,66,2,23-156300,4.67
24455362,Home in Vancouver · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,17872558,David,,Marpole,49.21422,-123.11421,private room,96.0,3,17,2023-10-27,0.25,6,73,6,23-156300,4.82
24469246,Home in Vancouver · ★4.75 · 3 bedrooms · 4 beds · 1.5 baths,18871578,Gillian,,West Point Grey,49.26299,-123.20275,entire home/apt,,2,8,2018-09-23,0.12,1,0,0,18-550139,4.75
24474689,Rental unit in Vancouver · ★4.89 · 1 bedroom · 3 beds · 1.5 baths,16750396,Eddie And Marv,,Downtown Eastside,49.28182,-123.10361,entire home/apt,237.0,2,196,2023-12-03,2.9,2,337,21,23-156516,4.89
24501265,Condo in Vancouver · ★4.91 · 1 bedroom · 2 beds · 1 bath,185092131,Toma,,West End,49.28629,-123.125,entire home/apt,191.0,3,396,2023-11-26,5.81,1,21,46,23-156560,4.91
24503070,Home in Vancouver · ★4.85 · 4 bedrooms · 5 beds · 3.5 baths,21573772,Steph,,Grandview-Woodland,49.27972,-123.06113,entire home/apt,400.0,4,13,2023-09-02,0.19,1,2,6,18-561800,4.85
24517031,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,3150401,Heather,,Kensington-Cedar Cottage,49.25614,-123.07643,private room,,1,2,2018-08-26,0.03,3,0,0,18-549634,4.799709437963944
24528249,Villa in Vancouver · ★4.68 · 1 bedroom · 4 beds · 1 bath,28946580,Wen,,Marpole,49.21279,-123.11202,entire home/apt,111.0,1,171,2023-12-03,2.59,2,107,31,24-157211,4.68
24559993,Condo in Vancouver · ★4.81 · Studio · 1 bed · 1 bath,2568168,Jenni,,Downtown,49.27757,-123.13088,entire home/apt,85.0,30,43,2023-10-18,0.63,1,97,6,18-549209,4.81
24561319,Guest suite in Vancouver · ★4.88 · 1 bedroom · 2 beds · 1 bath,73177526,Steven,,Victoria-Fraserview,49.21777,-123.06271,entire home/apt,109.0,1,48,2023-09-20,1.75,1,179,17,23-157585,4.88
24574485,Rental unit in Vancouver · ★5.0 · 1 bedroom · 2 beds · 2 baths,79137483,Sadaf,,Downtown,49.28994,-123.12727,entire home/apt,,30,6,2023-12-03,0.09,2,0,1,,5.0
24634635,Home in Vancouver · 2 bedrooms · 2 beds · 1 bath,23681093,Noel,,Kensington-Cedar Cottage,49.25214,-123.08713,entire home/apt,,3,2,2018-08-08,0.03,1,0,0,18-569070,4.799709437963944
24646416,Guest suite in Vancouver · ★4.94 · 2 bedrooms · 2 beds · 1 bath,186084821,Jean-Francis,,Riley Park,49.24618,-123.10192,entire home/apt,193.0,2,269,2023-11-27,3.94,2,0,70,23-156342,4.94
24650295,Condo in Vancouver · 1 bedroom · 1 bed · 1 bath,600607,Martello,,Downtown,49.29074,-123.12746,entire home/apt,,30,2,2020-02-09,0.04,33,0,0,,4.799709437963944
24653941,Rental unit in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 bath,31697443,Maria,,Downtown Eastside,49.28342339988735,-123.10713609718051,entire home/apt,191.0,3,10,2023-11-26,3.19,1,86,10,23-423128,5.0
24658451,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,22623541,James,,Fairview,49.26181,-123.13425,entire home/apt,,3,3,2018-12-29,0.05,1,0,0,18-596187,5.0
24671100,Townhouse in Vancouver · ★4.82 · 2 bedrooms · 2 beds · 1 bath,4177367,Lily,,Downtown Eastside,49.27893,-123.0827,entire home/apt,,2,58,2019-09-01,0.87,1,0,0,19-184853,4.82
24699111,Home in Vancouver · ★4.87 · 3 bedrooms · 4 beds · 2 baths,10002327,Wylie,,Sunset,49.23011,-123.0903,entire home/apt,500.0,3,75,2023-09-15,1.12,1,165,3,23-251865,4.87
24703143,Condo in Vancouver · ★4.68 · 2 bedrooms · 2 beds · 1 bath,186707248,Archie,,Downtown,49.2791,-123.11925,entire home/apt,169.0,2,282,2023-12-11,4.16,1,66,64,22-157320,4.68
24718014,Guest suite in Vancouver · ★5.0 · Studio · 1 bed · 1 bath,186837058,Sunny,,Arbutus Ridge,49.25461,-123.16567,entire home/apt,,30,4,2023-07-01,0.06,4,0,1,,5.0
24738177,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,25509896,Cara,,Kensington-Cedar Cottage,49.2575,-123.0569,entire home/apt,,4,3,2018-09-26,0.04,1,0,0,18-554211,5.0
24755125,Guest suite in Vancouver · ★4.61 · 2 bedrooms · 3 beds · 1.5 baths,187158076,Zena,,Arbutus Ridge,49.2424,-123.16399,entire home/apt,220.0,2,38,2023-11-03,0.72,1,89,20,23-158404,4.61
24756081,Condo in Vancouver · ★4.96 · 1 bedroom · 1 bed · 1 bath,187166550,Sher,,Kitsilano,49.26851,-123.15162,entire home/apt,190.0,2,178,2023-11-28,2.63,1,0,43,23-156409,4.96
24759144,Home in Vancouver · ★4.95 · 1 bedroom · 2 beds · 1 private bath,129656102,Dena,,Shaughnessy,49.24818,-123.13609,private room,124.0,1,77,2023-11-18,1.13,3,341,33,22-156045,4.95
24797319,Rental unit in Vancouver · ★4.63 · 2 bedrooms · 2 beds · 1 bath,47853499,Marie,,Riley Park,49.24476,-123.09356,entire home/apt,,3,8,2018-07-28,0.12,1,0,0,18-557-163,4.63
24801728,Townhouse in Vancouver · ★4.67 · 3 bedrooms · 2 beds · 1.5 baths,25751773,Theresa,,Grandview-Woodland,49.26871,-123.05945,entire home/apt,,3,3,2018-09-16,0.05,1,0,0,18-557384,4.67
24809164,Guest suite in Vancouver · ★4.72 · 1 bedroom · 2 beds · 1 bath,1741913,Darragh & Deanna,,Hastings-Sunrise,49.27343,-123.03806,entire home/apt,150.0,2,111,2023-09-24,1.63,1,32,21,20-159898,4.72
24832706,Home in Vancouver · ★4.81 · 2 bedrooms · 4 beds · 2 baths,177048474,Randi,,Shaughnessy,49.25356,-123.14052,entire home/apt,,3,75,2020-12-05,1.11,2,0,0,20159947,4.81
24835418,Guest suite in Vancouver · ★4.95 · 1 bedroom · 2 beds · 1 bath,182517955,Pamela And Gavin,,Grandview-Woodland,49.27264,-123.06388,entire home/apt,218.0,3,198,2023-10-26,2.96,1,167,31,23-156396,4.95
24853244,Home in Vancouver · ★4.17 · Studio · 1 bed · 1 private bath,186632727,Susan,,Grandview-Woodland,49.27277,-123.06192,private room,,4,6,2018-09-16,0.09,1,0,0,18-550384,4.17
24874294,Rental unit in Vancouver · ★4.65 · 1 bedroom · 1 bed · 1 private bath,53549710,Manna,,Dunbar Southlands,49.25236,-123.18453,private room,,2,17,2018-10-22,0.26,1,0,0,18-582983,4.65
24886919,Condo in Vancouver · ★4.63 · 1 bedroom · 1 bed · 1 bath,188147834,Kristina,,Downtown,49.28041,-123.1249,entire home/apt,,2,8,2019-07-05,0.12,1,0,0,19-161708,4.63
24895883,Home in Vancouver · ★5.0 · 3 bedrooms · 5 beds · 2.5 baths,90879009,Conrad,,Kensington-Cedar Cottage,49.25204,-123.06112,entire home/apt,,4,4,2018-08-11,0.06,1,0,0,19-161614,5.0
24896061,Condo in Vancouver · ★4.88 · 1 bedroom · 1 bed · 1 bath,16143622,Gen,,Downtown,49.2804,-123.12469,entire home/apt,260.0,3,69,2023-10-09,1.13,1,0,15,23-156403,4.88
24918275,Condo in Vancouver · ★4.44 · 1 bedroom · 2 beds · 1.5 baths,139891966,Ishtar,,Fairview,49.26196,-123.12665,entire home/apt,135.0,30,9,2023-11-11,0.14,30,233,1,1855,4.44
24920942,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,57390399,Andrew,,West End,49.28927,-123.13857,entire home/apt,,2,3,2019-01-27,0.05,1,0,0,19-162620,5.0
24946435,Rental unit in Vancouver · ★4.89 · 2 bedrooms · 3 beds · 2 baths,187881364,Vic,,Downtown,49.27887,-123.10727,entire home/apt,288.0,3,124,2023-11-26,1.84,1,362,30,23-156400,4.89
24946452,Loft in Vancouver · 2 bedrooms · 1 bed · 1 bath,43893276,Harriet,,Kensington-Cedar Cottage,49.25446125968743,-123.08064978659344,entire home/apt,150.0,30,0,,,1,142,0,22-280973,4.799709437963944
24948099,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,57488206,Jessi,,Hastings-Sunrise,49.28201,-123.05644,private room,,4,1,2018-09-28,0.02,3,0,0,18-613047,4.799709437963944
24961531,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,106622944,A,,Downtown,49.28078,-123.12474,entire home/apt,125.0,30,19,2023-09-14,0.29,2,225,4,Exempt,5.0
24968566,Guest suite in Vancouver · ★4.86 · 1 bedroom · 1 bed · 1 private bath,4944151,Margaret,,Hastings-Sunrise,49.29005,-123.0551,private room,89.0,3,94,2023-11-08,1.39,1,168,8,21-156100,4.86
24972517,Home in Vancouver · ★4.97 · 5 bedrooms · 8 beds · 3.5 baths,183964355,Jamie,,Arbutus Ridge,49.25628,-123.17667,entire home/apt,799.0,2,174,2023-12-03,2.57,1,0,35,23-156284,4.97
24983102,Home in Vancouver · 1 bedroom · 1 bed · 1 bath,125892205,Valerie,,Kitsilano,49.26297,-123.14766,entire home/apt,187.0,30,1,2022-07-31,0.06,1,180,0,,4.799709437963944
24993810,Condo in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 1 bath,23977001,Emma,,Downtown,49.28106,-123.12318,entire home/apt,140.0,30,7,2023-02-11,0.11,12,297,1,,5.0
25015037,Home in Vancouver · ★New · 1 bedroom · 1 bed · 3 shared baths,184311684,Linda,,Arbutus Ridge,49.25486,-123.15365,private room,57.0,1,0,,,2,77,0,18-561668,4.799709437963944
25074332,Condo in Vancouver · ★4.36 · 1 bedroom · 1 bed · 1 bath,139891966,Ishtar,,Fairview,49.26196,-123.12688,entire home/apt,100.0,30,11,2023-03-08,0.18,30,272,1,18-556861,4.36
25076407,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 2 baths,189413853,Irene,,Hastings-Sunrise,49.27696,-123.02632,private room,120.0,30,20,2023-07-29,0.3,4,89,3,20-160115,5.0
25080824,Home in Vancouver · 3 bedrooms · 3 beds · 2 baths,3150401,Heather,,Kensington-Cedar Cottage,49.25586,-123.07623,entire home/apt,,3,1,2018-07-29,0.02,3,0,0,18-549634,4.799709437963944
25087027,Home in Vancouver · ★4.66 · Studio · 1 bed · 1 private bath,161213459,Jessi,,Kensington-Cedar Cottage,49.23362,-123.07861,private room,65.0,1,344,2023-11-16,5.07,1,34,74,23-156627,4.66
25102944,Guest suite in Vancouver · ★4.95 · 1 bedroom · 1 bed · 1 bath,35833081,Nicole And Paul,,Kensington-Cedar Cottage,49.25898,-123.06895,entire home/apt,121.0,2,405,2023-12-10,5.97,1,329,86,24-157331,4.95
25109301,Condo in Vancouver · ★4.91 · 2 bedrooms · 4 beds · 2 baths,155141803,Ali,,West End,49.28627,-123.12757,entire home/apt,,1,23,2019-09-27,0.36,2,0,0,19-162577,4.91
25129693,Home in Vancouver · ★5.0 · 3 bedrooms · 4 beds · 1 bath,9452051,Sandra,,Riley Park,49.25278,-123.11125,entire home/apt,500.0,3,9,2023-08-21,1.44,1,32,9,23-238197,5.0
25142791,Guest suite in Vancouver · ★4.88 · 2 bedrooms · 2 beds · 1 bath,59265845,Chris,,Grandview-Woodland,49.27416,-123.06224,entire home/apt,95.0,2,156,2023-11-18,2.48,1,9,17,22-156522,4.88
25157667,Guest suite in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,185055267,David,,Riley Park,49.24383,-123.09361,entire home/apt,100.0,30,3,2022-07-09,0.05,1,255,0,18-474863,5.0
25166793,Guest suite in Vancouver · ★4.92 · 1 bedroom · 2 beds · 1 bath,57056932,Dimitrios,,Kitsilano,49.26811,-123.16668,entire home/apt,181.0,3,218,2023-12-01,3.29,1,261,53,23-156425,4.92
25168981,Home in Vancouver · ★4.57 · 1 bedroom · 1 bed · 1 private bath,170626910,Robert,,Marpole,49.20659,-123.11822,private room,90.0,2,182,2023-10-09,2.69,2,355,26,23-156289,4.57
25181840,Condo in Vancouver · ★4.67 · 1 bedroom · 2 beds · 1 bath,139891966,Ishtar,,Fairview,49.25998,-123.12644,entire home/apt,100.0,30,15,2023-11-01,0.23,30,244,3,,4.67
25193115,Villa in Vancouver · ★4.56 · 1 bedroom · 1 bed · 1 shared bath,54661165,Cathy,,Dunbar Southlands,49.23426,-123.20294,private room,,2,50,2021-10-01,0.74,2,0,0,19-161825,4.56
25193768,Guest suite in Vancouver · ★4.71 · 2 bedrooms · 3 beds · 1 bath,126012510,Cherlyn,,Hastings-Sunrise,49.29192,-123.04486,entire home/apt,98.0,30,42,2023-10-26,0.63,1,263,4,19-161594,4.71
25216365,Condo in Vancouver · ★4.78 · 1 bedroom · 1 bed · 1 bath,19291505,Dee,,Downtown,49.27795,-123.11706,entire home/apt,145.0,29,32,2023-12-07,0.48,2,166,6,18-574425,4.78
25234314,Rental unit in Vancouver · ★4.79 · 1 bedroom · 2 beds · 1 bath,190660769,Hulya Fatma And Muzo,,Downtown,49.27891,-123.123,entire home/apt,122.0,1,297,2023-12-07,4.68,1,65,75,23-156746,4.79
25256952,Home in Vancouver · 1 bedroom · 1 bed · 1 private bath,182976380,Lisa,,Dunbar Southlands,49.24477,-123.17147,private room,119.0,1,0,,,3,99,0,19-161659,4.799709437963944
25264363,Home in Vancouver · ★4.88 · 4 bedrooms · 4 beds · 2 baths,38126104,Valentina,,Dunbar Southlands,49.23403,-123.1913,entire home/apt,,2,8,2019-07-23,0.12,1,0,0,18-567427,4.88
25270770,Guest suite in Vancouver · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,190921577,Sharon,,Oakridge,49.22632,-123.11572,private room,72.0,3,303,2023-12-03,4.52,3,48,83,23-156452,4.82
25314294,Condo in Vancouver · ★4.59 · 1 bedroom · 1 bed · 1 bath,139891966,Ishtar,,Fairview,49.25997,-123.1276,entire home/apt,100.0,30,17,2023-10-18,0.26,30,293,3,,4.59
25320714,Home in Vancouver · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,840735,Becky,,Riley Park,49.24234,-123.09658,entire home/apt,300.0,4,3,2023-08-04,0.26,1,184,3,23-158641,5.0
25346154,Condo in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 2 baths,191396742,Kosi,,Downtown,49.2766,-123.12696,entire home/apt,210.0,30,4,2022-06-26,0.09,1,341,0,,5.0
25352164,Rental unit in Vancouver · ★4.70 · 1 bedroom · 2 beds · 1 bath,168664623,Mustapha,,West End,49.27672,-123.1347,entire home/apt,,1,73,2019-02-03,1.08,1,0,0,18-565830,4.7
25352392,Home in Vancouver · ★4.95 · 4 bedrooms · 4 beds · 3 baths,145729573,Joshua,,Shaughnessy,49.25711,-123.15114,entire home/apt,486.0,14,56,2023-09-04,0.86,1,57,4,23-156502,4.95
25369132,Condo in Vancouver · ★4.90 · 1 bedroom · 2 beds · 1 bath,129345091,Ehsan,,Downtown,49.28834,-123.12292,entire home/apt,194.0,2,206,2023-12-03,3.09,1,48,51,23-156406,4.9
25412425,Condo in Vancouver · ★4.46 · 1 bedroom · 1 bed · 1 shared bath,100036356,Ryan,,West End,49.28607,-123.13694,private room,350.0,3,84,2023-10-29,1.4,1,130,24,23-221093,4.46
25432407,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,191993016,Jay,,Kensington-Cedar Cottage,49.23578,-123.06114,private room,65.0,3,0,,,1,0,0,Exempt,4.799709437963944
25479410,Condo in Vancouver · ★4.67 · 1 bedroom · 1 bed · 1 bath,57642500,Dan,,Downtown,49.27892,-123.11946,entire home/apt,,2,9,2018-09-04,0.14,1,0,0,Exempt,4.67
25492892,Cottage in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,192402479,Jenny,,Arbutus Ridge,49.25431,-123.15568,entire home/apt,200.0,30,7,2022-10-27,0.1,1,171,0,19-161762,5.0
25514583,Rental unit in Vancouver · ★4.83 · 1 bedroom · 1 bed · 1 bath,24989145,Ayla,,Downtown,49.28041,-123.12469,entire home/apt,139.0,1,310,2023-12-07,4.63,1,89,90,23-157321,4.83
25521321,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,25854182,Jessica,,Riley Park,49.25556,-123.09971,entire home/apt,,2,1,2018-06-10,0.01,1,0,0,In process,4.799709437963944
25549877,Guest suite in Vancouver · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,190921577,Sharon,,Oakridge,49.22632,-123.11572,private room,71.0,3,305,2023-11-27,4.54,3,35,96,23-156452,4.81
25618187,Home in Vancouver · ★4.83 · 1 bedroom · 1 shared bath,188209109,Haidy,,Oakridge,49.22598,-123.11432,private room,65.0,30,23,2022-12-01,0.38,20,82,0,20-159828,4.83
25670128,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,189413853,Irene,,Hastings-Sunrise,49.27834,-123.0267,private room,120.0,30,16,2023-10-22,0.24,4,89,3,20-160115,5.0
25670214,Home in Vancouver · ★4.97 · 1 bedroom · 1 bed · 1 private bath,189413853,Irene,,Hastings-Sunrise,49.27867,-123.02488,private room,119.0,30,32,2023-09-08,0.49,4,89,6,20-160115,4.97
25731269,Guest suite in Vancouver · ★4.86 · 1 bedroom · 1 bed · 1 bath,19900158,Juliet,,Kensington-Cedar Cottage,49.2506,-123.07084,entire home/apt,88.0,2,283,2023-12-03,4.31,1,145,66,23-156526,4.86
25747863,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,186382446,Tara,,Downtown,49.27562,-123.13298,entire home/apt,271.0,30,4,2023-07-31,0.24,1,331,2,,5.0
25749994,Condo in Vancouver · ★5.0 · 3 bedrooms · 3 beds · 2 baths,1711093,Barbora,,Fairview,49.2655,-123.14134,entire home/apt,,4,3,2019-06-25,0.05,1,0,0,18-575286,5.0
25750741,Home in Vancouver · ★5.0 · 3 bedrooms · 3 beds · 2 baths,193576212,Phil,,Grandview-Woodland,49.27114,-123.07216,entire home/apt,,5,14,2023-08-19,0.21,1,0,3,19-161854,5.0
25751097,Home in Vancouver · ★4.88 · 1 bedroom · 1 bed · 1 private bath,152617795,Bobo,,Marpole,49.21307,-123.13501,private room,65.0,2,50,2023-12-03,0.74,3,31,15,23-265052,4.88
25752951,Guest suite in Vancouver · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,190921577,Sharon,,Oakridge,49.22632,-123.11572,private room,49.0,6,212,2023-11-23,3.16,3,33,48,23-156452,4.85
25808265,Home in Vancouver · 2 bedrooms · 2 beds · 1 bath,4127612,Alexandra,,Kensington-Cedar Cottage,49.23683,-123.08845,entire home/apt,,2,1,2018-07-08,0.02,1,0,0,18-575782,4.799709437963944
25811044,Guest suite in Vancouver · ★4.68 · Studio · 2 beds · 1 bath,177048474,Randi,,Shaughnessy,49.25584,-123.14139,entire home/apt,,3,99,2020-11-05,1.48,2,0,0,20-159947,4.68
25831764,Home in Vancouver · ★4.61 · 1 bedroom · 1 bed · 1 private bath,19658238,Brian,,Hastings-Sunrise,49.2637,-123.03999,private room,55.0,30,88,2023-09-17,1.34,8,40,3,21-156946,4.61
25841119,Condo in Vancouver · 1 bedroom · 2 beds · 1 bath,3482030,Christian,,Riley Park,49.2492,-123.09115,entire home/apt,,2,0,,,1,0,0,19-259935,4.799709437963944
25863673,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,57844176,Mark,,Downtown,49.28594,-123.12242,entire home/apt,,2,19,2020-02-23,0.3,1,0,0,20-159998,5.0
25875124,Condo in Vancouver · ★4.80 · 2 bedrooms · 2 beds · 2 baths,194423877,Brandon,,Downtown,49.27588,-123.12391,entire home/apt,,2,10,2018-08-26,0.15,1,0,0,17-982988,4.8
25895164,Condo in Vancouver · ★4.94 · 1 bedroom · 1 bed · 1 bath,24087870,Brennan,,Downtown Eastside,49.28056,-123.09968,entire home/apt,218.0,3,70,2023-10-08,1.08,1,45,17,23-156567,4.94
25915148,Guest suite in Vancouver · ★4.50 · 2 bedrooms · 2 beds · 1 bath,31034916,Biao,,Arbutus Ridge,49.25578,-123.16912,entire home/apt,,4,28,2019-03-27,0.42,1,0,0,19-161525,4.5
25943082,Guest suite in Vancouver · ★4.87 · 1 bedroom · 1 bed · 1 private bath,194966518,Benjamin,,Renfrew-Collingwood,49.23473,-123.03126,private room,56.0,4,183,2023-11-22,2.73,2,283,34,23-156293,4.87
25943228,Guest suite in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,67054523,Zoe,,Kitsilano,49.26705175309153,-123.1769489401238,entire home/apt,321.0,3,24,2023-07-24,0.45,1,99,3,23-157871,5.0
25944851,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,71218912,Thomas,,West End,49.28997,-123.1372,entire home/apt,,3,2,2022-05-18,0.1,1,0,0,Exempt,4.799709437963944
25947820,Guest suite in Vancouver · ★4.93 · 1 bedroom · 1 bed · 1 bath,191468035,John,,Kitsilano,49.25798,-123.15148,entire home/apt,115.0,3,188,2023-11-25,2.85,1,17,35,23-156506,4.93
26007923,Condo in Vancouver · ★4.45 · 1 bedroom · 1 bed · 1 bath,139891966,Ishtar,,Fairview,49.25999,-123.12701,entire home/apt,100.0,30,11,2023-09-30,0.17,30,277,3,18-556861,4.45
26034304,Condo in Vancouver · ★4.60 · 2 bedrooms · 2 beds · 1.5 baths,139891966,Ishtar,,Fairview,49.26186,-123.12752,entire home/apt,115.0,30,10,2023-11-30,0.16,30,278,4,,4.6
26043557,Condo in Vancouver · ★4.92 · 1 bedroom · 1 bed · 1 bath,21783759,Viviena,,Downtown,49.28211,-123.12338,entire home/apt,150.0,30,13,2023-06-12,0.2,8,222,5,,4.92
26058626,Condo in Vancouver · ★4.94 · 1 bedroom · 1 bed · 1 bath,195721080,Stephanie,,Mount Pleasant,49.26909,-123.10734,entire home/apt,89.0,60,54,2019-10-06,0.83,1,134,0,19-161997,4.94
26127040,Rental unit in Vancouver · ★4.96 · 1 bedroom · 1 bed · 1 private bath,97645076,Sheila,,Downtown,49.27992,-123.10749,private room,,3,110,2022-06-12,1.65,1,0,0,21-156755,4.96
26160268,Rental unit in Vancouver · ★4.77 · 1 bedroom · 1 bed · 1 bath,171187170,Amirali,,Mount Pleasant,49.26879,-123.10977,entire home/apt,,2,13,2018-09-28,0.19,1,0,0,18-581389,4.77
26191400,Townhouse in Vancouver · ★4.95 · 1 bedroom · 1 bed · 1 private bath,10844593,Daniel & Sara,,Sunset,49.23181,-123.0941,private room,,1,21,2019-12-01,0.31,2,0,0,19-162043,4.95
26193323,Home in Vancouver · ★4.92 · 1 bedroom · 1 bed · 1 bath,196860515,Ruta,,Kitsilano,49.25852,-123.15032,entire home/apt,142.0,4,210,2023-11-20,3.16,1,0,31,23-156497,4.92
26204770,Condo in Vancouver · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,125368592,Fox,,Downtown,49.2795,-123.12098,private room,52.0,30,119,2023-09-24,1.86,6,365,2,19-162253,4.78
26231164,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,106428340,Shima,,Downtown,49.2772,-123.11778,entire home/apt,89.0,30,1,2020-11-05,0.03,1,64,0,,4.799709437963944
